Outlet,String,Label,TagLabel,R.E.1,R.E.2,R.E.3,R.E.4,R.E.5,R.E.6,R.E.7,R.E.8,R.E.tag,R.E.tag.old
http_^^cs.nyu.edu^kedem^,GMT Content-length: 6058  <!DOCTYP,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyy,ooooooooooooooooooooyyyyoooooooooo
http_^^cs.nyu.edu^kedem^,"ont         color=""#800000"" size=""",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyyoooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""><b>Po",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"         <td width=""476""><font si",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">Depar",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""> at N",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">other",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""> befo",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""><b>Re",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">My cu",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""> (and",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">Calyp",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">) in ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">resea",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">publi",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">.<br>",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""><b>Ho",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""><stro",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">email",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">, whi",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,office number is +1 212 998 3101;,1,nnnnnnnnnnnnnnnnnyyyyyyyyyyyyyyyn,0,0,0,0,1,0,0,0,ooooooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooyyyyyyyyyyyyyyo
http_^^cs.nyu.edu^kedem^,ce number is +1 212 998 3101; I c,1,nnnnnnnnnnnnnyyyyyyyyyyyyyyynnnnn,0,0,0,0,1,0,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
http_^^cs.nyu.edu^kedem^,  home number is +1 212 477 3077 ,1,nnnnnnnnnnnnnnnnnyyyyyyyyyyyyyyyn,0,0,0,0,1,0,0,0,ooooooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooyyyyyyyyyyyyyyo
http_^^cs.nyu.edu^kedem^,me number is +1 212 477 3077 (voi,1,nnnnnnnnnnnnnyyyyyyyyyyyyyyynnnnn,0,0,0,0,1,0,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
http_^^cs.nyu.edu^kedem^,umber is +1 212 477 3077 (voice ma,1,nnnnnnnnnyyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,1,0,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooyyyyyyyyyyyyyyoooooooooo
http_^^cs.nyu.edu^kedem^,ax number is +1 212 995 4121; if ,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,1,0,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
http_^^cs.nyu.edu^kedem^,umber is +1 212 995 4121; if I am ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,1,0,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooyyyyyyyyyyyyyyoooooooooo
http_^^cs.nyu.edu^kedem^,ity<br>             251 Mercer St,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyooo,oooooooooooooooooooyyyyyyyyyyyooo
http_^^cs.nyu.edu^kedem^,"       New York, NY 10012-1185<br>",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyoyyyyoooo
http_^^cs.nyu.edu^kedem^," New York, NY 10012-1185<br>      ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooyyyyyoyyyyoooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""><b>Am",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">You c",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT"">trave",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cs.nyu.edu^kedem^,"elvetica,Swiss,Swiss721 BT""><br> ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,"Date: Tue, 14 Jan 1997 22:42:36 ",0,oooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooo,ooooooooooooooooooyyyyoooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,"dified: Thu, 19 Dec 1996 22:34:04 ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,GMT Content-length: 5837   <HTML><,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,          Phone: +1-573-882-9443 ,1,nnnnnnnnnnnnnnnnnyyyyyyyyyyyyyyyn,1,0,0,0,0,0,0,0,ooooooooooooooooooyyyyyyyyyyyyyyo,ooooooooooooooooooyyyyyyyyyyyyyyo
http_^^csdeca.cs.missouri.edu^~joshi^,      Phone: +1-573-882-9443     ,1,nnnnnnnnnnnnnyyyyyyyyyyyyyyynnnnn,1,0,0,0,0,0,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
http_^^csdeca.cs.missouri.edu^~joshi^,  Phone: +1-573-882-9443         F,1,nnnnnnnnnyyyyyyyyyyyyyyynnnnnnnnnn,1,0,0,0,0,0,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooyyyyyyyyyyyyyyoooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,        Fax: +1-573-882-0397     ,0,ooooooooooooooooooooooooooooooooo,1,0,0,0,0,0,0,0,ooooooooooooooyyyyyyyyyyyyyyooooo,ooooooooooooooyyyyyyyyyyyyyyooooo
http_^^csdeca.cs.missouri.edu^~joshi^,    Fax: +1-573-882-0397         <,0,oooooooooooooooooooooooooooooooooo,1,0,0,0,0,0,0,0,ooooooooooyyyyyyyyyyyyyyoooooooooo,ooooooooooyyyyyyyyyyyyyyoooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,"e</A> University in 1989, from whe",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^, his Ph.D degree in 1993. Currentl,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyo,ooooooooooooooooooooyyyyoooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,"du/~joshi/courses/cs325/"">AI I</A",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^csdeca.cs.missouri.edu^~joshi^,"du/~joshi/courses/cs352/"">Operati",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,ooooooooooooooooooooyyyyyyyyyyyyy,ooooooooooooooooooooyyyyyyyyyyyyy
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,MT Content-length: 4760 Content-,0,oooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooyyyyyyyyyyyo,oooooooooooooooooooyyyyooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"or=""#FFFFFF"" link=""#0000FF"" vlink=",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"ty of Michigan</a>, 1957.  <LI>M.B",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html," of Technology</a>, 1962. </UL>  <",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"ip at Vanderbilt in 1980, where he",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,nderbilt.edu/~pcf/cs250/index.htm,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"s250/index.html"">CS 250 - Algorit",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooyyyyyyyyyyyyyy
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,nderbilt.edu/~pcf/cs265/index.htm,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"/a>. In the Spring, 1997, semester",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,is teaching CS/Math 212 - Discret,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyyy,oooooooooooooooooooyyyyyyyyyyyyyy
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,puter science until 1972 and has w,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"td colspan=34> Room 435, Village ",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,eft> <td colspan=34>1500 21st Aven,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html, <td colspan=34>Box 1679-B</td> </,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"an=34>Nashville, TN 37212</td> <td",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,"an=34>Nashville, TN 37235</td> </t",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,=34> Phone: (1-615) 343-7858 </td,1,nnnnnnnnnnnnyyyyyyyyyyyyyyyynnnnn,0,0,0,0,1,0,0,0,oooooooooooooyyyyyyyyyyyyyyyooooo,oooooooooooooyyyyyyyyyyyyyyyooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html, Phone: (1-615) 343-7858 </td> <td,1,nnnnnnnnyyyyyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,1,0,0,0,oooooooooyyyyyyyyyyyyyyyoooooooooo,oooooooooyyyyyyyyyyyyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,colspan=34> Fax: (1-615) 343-5459,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,1,0,0,0,ooooooooooooooooooyyyyyyyyyyyyyyy,ooooooooooooooooooyyyyyyyyyyyyyyy
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,an=34> Fax: (1-615) 343-5459 </td,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,1,0,0,0,oooooooooooooyyyyyyyyyyyyyyyooooo,oooooooooooooyyyyyyyyyyyyyyyooooo
http_^^cswww.vuse.vanderbilt.edu^~pcf^index.html,4> Fax: (1-615) 343-5459 </td> </t,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,1,0,0,0,oooooooooyyyyyyyyyyyyyyyoooooooooo,oooooooooyyyyyyyyyyyyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,of Cape Town</A> in 1973.   <P> Be,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,"P> Between 1972 and 1983, Professo",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooyyyyyyyyyyyyoooooooooo,oooooooooooyyyyoooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,tute of Science. In 1983 he joined,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,ne Number: <DD> 615/322-2924 <DT>,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,umber: <DD> 615/322-2924 <DT> FAX ,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,T> FAX Number: <DD> 615/343-5459 ,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,ooooooooooooooooooooooooooooyyyyo
http_^^cswww.vuse.vanderbilt.edu^~srs^,AX Number: <DD> 615/343-5459 <DT>,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,umber: <DD> 615/343-5459 <DT> Elec,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^,"University <DD> Box 1679, Station ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^cswww.vuse.vanderbilt.edu^~srs^," <DD> Nashville, TN 37235 </DL> <H",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
http_^^dworkin.wustl.edu^~varghese^,mpus Box 1045/Bryan 509<br> One B,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooooo,oooooooooyyyyoooooooooooooooooooo
http_^^dworkin.wustl.edu^~varghese^,"br> Saint Louis, MO 63130-4899<br>",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyoyyyyoooo
http_^^dworkin.wustl.edu^~varghese^,"int Louis, MO 63130-4899<br> <p> O",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooyyyyyoyyyyoooooooooo
http_^^dworkin.wustl.edu^~varghese^,> <p> Office: Bryan 405D<br> 314-,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^dworkin.wustl.edu^~varghese^,ice: Bryan 405D<br> 314-935-4963 ,1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,ooooooooooooooooooooooooooooyyyyo
http_^^dworkin.wustl.edu^~varghese^, Bryan 405D<br> 314-935-4963 (off,1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^dworkin.wustl.edu^~varghese^,an 405D<br> 314-935-4963 (office)<,1,nnnnnnnnnnnnyyyyyyyyyyyynnnnnnnnnn,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^dworkin.wustl.edu^~varghese^,office)<br> 314-935-7302 (fax)<br>,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^dworkin.wustl.edu^~varghese^,roup. </ul>  <h2>CS 423 DOCUMENTS,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
http_^^dworkin.wustl.edu^~varghese^,t trying to make CS 423 documents,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,oooooooooooooooooooyyyyyyyyyyyyoo,oooooooooooooooooooyyyyyyyyyyyyoo
http_^^dworkin.wustl.edu^~varghese^,stl.edu/~varghese/cs423/handout.p,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,1,ooooooooooooooooooooyyyyyyyyyyyoo,ooooooooooooooooooooyyyyyyyyyyyoo
http_^^dworkin.wustl.edu^~varghese^,OURSE OUTLINE FOR CS564T</h2>  In,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^dworkin.wustl.edu^~varghese^,">  In the spring of 1995, I taught",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^dworkin.wustl.edu^~varghese^,"urse outline for CS 564, please c",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^dworkin.wustl.edu^~varghese^,"du/~varghese/outline564.html""> he",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,0,0,ooooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooooooo
http_^^dworkin.wustl.edu^~varghese^,"ated on October 20, 1994.  <addres",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooyyyyyyyyyyyyy,ooooooooooooooooooooyyyyoooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,ml Content-length: 22052  <titl,0,ooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,ooooooooooooooooooooooooooooooo,oooooooooooooooooooyyyyyooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,"ml"">Amherst</A>, MA 01003  USA<P> ",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyyooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,R> Office: Lederle A265<BR> 413-5,0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,0,1,0,ooooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooooooyy
http_^^envy.cs.umass.edu^People^barto^barto.html,"e: Lederle A265<BR> 413-545-2109,",1,nnnnnnnnnnnnnnnnnnnnyyyyyyyyyyyyn,0,0,0,0,0,1,0,0,oooooooooooooooooooyyyyyyyyyyyyyo,ooooooooooooooooooooooooooooyyyyo
http_^^envy.cs.umass.edu^People^barto^barto.html,"ederle A265<BR> 413-545-2109, fax",1,nnnnnnnnnnnnnnnnyyyyyyyyyyyynnnnn,0,0,0,0,0,1,0,0,oooooooooooooooyyyyyyyyyyyyyooooo,ooooooooooooooooooooooooyyyyooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,"> 413-545-2109, fax:413-545-1249 ",1,nnyyyyyyyyyyyynnnnnnnnnnnnnnnnnnn,0,0,0,0,0,1,0,0,oyyyyyyyyyyyyyoooooyyyyyyyyyyyyyo,ooooooooooyyyyooooooooooooooyyyyo
http_^^envy.cs.umass.edu^People^barto^barto.html,"3-545-2109, fax:413-545-1249  <UL",0,ooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oyyyyyyyyyoooooyyyyyyyyyyyyyooooo,ooooooyyyyooooooooooooooyyyyooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,"5-2109, fax:413-545-1249  <UL> <LI",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooyyyyyyyyyyyyyoooooooooo,ooyyyyooooooooooooooyyyyoooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,"ion in mathematics, 1970, Universi",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,"n Computer Science, 1975, Universi",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,higan. From 1975 to 1979 he was an,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooyyyyooooyyyyoooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,"leave of absence in 1977, he becam",0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,ociate Professor in 1982. In 1991 ,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooyyyyo
http_^^envy.cs.umass.edu^People^barto^barto.html,ofessor in 1982. In 1991 he was pr,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,oooooooooooyyyyoooooyyyyoooooooooo
http_^^envy.cs.umass.edu^People^barto^barto.html,d of governors from 1991-95. Membe,0,oooooooooooooooooooooooooooooooooo,0,0,0,0,0,1,0,0,oooooooooooooooooooooooooooooooooo,ooooooooooooooooooooyyyyoooooooooo
